method,dataset,token_budget,protocol,train_attack,test_attack,llm_pool,n_train_attack,n_test_attack,detector,scope,n_test_neg,n_test_pos,test_neg_score_mean,test_pos_score_mean,AUROC,AUPR,TPR@5FPR
DivPrune,VQAv2_Open,64,base_sanity,base,base,image,500,500,all_level_fused,fused,1000,500,-0.08939495706780633,3.6414817641009027,0.997606,0.9948061309201375,0.994
DivPrune,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,9.844106843412167,1.0,1.0,1.0
DivPrune,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,projector_trajectory,stage,1000,500,-0.041313620187139605,1.4353740428635124,0.82742,0.7319884438367024,0.402
DivPrune,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,llm_trajectory,stage,1000,500,-0.19005337995936014,1.131491060598575,0.804994,0.6814436012866942,0.34
DivPrune,VQAv2_Open,64,cage_unseen_base_dir,base,cage,image,500,500,all_level_fused,fused,1000,500,-0.08939495706780633,4.136990648958085,0.9987820000000001,0.9976598858744092,0.996
DivPrune,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,4.808752836582078,0.9824719999999999,0.980445053640818,0.958
DivPrune,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,projector_trajectory,stage,1000,500,-0.041313620187139605,0.11767946108442294,0.561558,0.37750620111659083,0.072
DivPrune,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,llm_trajectory,stage,1000,500,-0.19005337995936014,0.5239815387676752,0.7080380000000001,0.48615082189768805,0.108
DivPrune,VQAv2_Open,64,caa_unseen_base_dir,base,caa,image,500,500,all_level_fused,fused,1000,500,-0.08939495706780633,1.8168046121447257,0.943296,0.8910285153855803,0.746
DivPrune,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,visual_trajectory,stage,1000,500,-0.036817871056919214,4.074892950259062,0.991946,0.9843171612084339,0.982
DivPrune,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,projector_trajectory,stage,1000,500,-0.041313620187139605,0.6099841097593192,0.6829240000000001,0.5254220802909413,0.186
DivPrune,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,llm_trajectory,stage,1000,500,-0.19005337995936014,0.39816585617552164,0.662892,0.48287251447923274,0.136
DivPrune,VQAv2_Open,64,fata_unseen_base_dir,base,fata,image,500,500,all_level_fused,fused,1000,500,-0.08939495706780633,1.6943476387313012,0.934078,0.8645667688321625,0.64
FlowCut,ScienceQA_MC,32,base_sanity,base,base,image,500,500,visual_trajectory,stage,1000,500,0.007487558017921629,5.467226388403708,0.9987180000000001,0.9973436053413159,0.998
FlowCut,ScienceQA_MC,32,base_sanity,base,base,image,500,500,projector_trajectory,stage,1000,500,-0.019604299853727553,2.9455292863387967,0.931722,0.9018707454403309,0.74
FlowCut,ScienceQA_MC,32,base_sanity,base,base,image,500,500,llm_trajectory,stage,1000,500,-0.0489302859560943,3.253633183095907,0.97669,0.9608621073951741,0.888
FlowCut,ScienceQA_MC,32,base_sanity,base,base,image,500,500,all_level_fused,fused,1000,500,-0.020349009263966763,3.8887962859461367,0.996562,0.9932510226010594,0.98
